freq (Hz),ISL (dB)
3347.74,34.2304
3348.41,34.031
3349.09,33.5645
3349.76,33.5086
3350.43,33.4029
3351.1,33.0867
3351.78,33.4906
3352.45,34.679
3353.12,34.9376
3353.8,34.7237
3354.47,34.0766
3355.14,34.7412
3355.82,33.9574
3356.49,34.6747
3357.16,35.2159
3357.83,35.6116
3358.51,35.5294
3359.18,36.0002
3359.85,35.4394
3360.53,35.7587
3361.2,36.2521
3361.87,35.6878
3362.54,35.0745
3363.22,34.4493
3363.89,35.1495
3364.56,35.0843
3365.24,35.0493
3365.91,34.7769
3366.58,34.868
3367.25,34.7817
3367.93,35.3236
3368.6,34.5741
3369.27,34.6154
3369.95,34.2282
3370.62,34.9177
3371.29,34.5829
3371.97,34.3613
3372.64,34.5804
3373.31,34.5982
3373.98,34.4025
3374.66,34.7206
3375.33,34.3723
3376,33.8862
3376.68,34.0663
3377.35,35.9541
3378.02,34.4491
3378.69,34.5105
3379.37,34.4157
3380.04,34.3372
3380.71,34.2772
3381.39,35.0177
3382.06,35.5516
3382.73,35.1203
3383.4,34.6442
3384.08,34.7334
3384.75,34.915
3385.42,35.0079
3386.1,35.4272
3386.77,35.6323
3387.44,34.9065
3388.11,34.7769
3388.79,35.9566
3389.46,36.5831
3390.13,34.789
3390.81,36.0396
3391.48,36.6415
3392.15,36.1328
3392.83,35.6124
3393.5,36.1576
3394.17,36.737
3394.84,35.5677
3395.52,35.6937
3396.19,35.2261
3396.86,33.9479
3397.54,33.7361
3398.21,34.5572
3398.88,33.8827
3399.55,35.1201
3400.23,34.7955
3400.9,35.2093
3401.57,35.6532
3402.25,34.8273
3402.92,33.6596
3403.59,33.6847
3404.26,33.8449
3404.94,35.2409
3405.61,34.7473
3406.28,34.2835
3406.96,35.142
3407.63,34.7076
3408.3,35.58
3408.98,34.8596
3409.65,34.632
3410.32,34.9261
3410.99,35.6573
3411.67,34.8564
3412.34,35.6529
3413.01,36.3267
3413.69,35.379
3414.36,35.1236
3415.03,35.1798
3415.7,34.9855
3416.38,34.8336
3417.05,34.7192
3417.72,34.7845
3418.4,35.2279
3419.07,35.5361
3419.74,35.1366
3420.41,35.9137
3421.09,35.2521
3421.76,36.1304
3422.43,34.9668
3423.11,35.8642
3423.78,35.5735
3424.45,35.9958
3425.13,36.2633
3425.8,35.9489
3426.47,35.671
3427.14,35.6979
3427.82,35.4076
3428.49,34.8313
3429.16,34.6376
3429.84,35.8466
3430.51,34.1657
3431.18,35.2028
3431.85,35.411
3432.53,35.0195
3433.2,35.076
3433.87,34.3183
3434.55,34.7635
3435.22,34.9792
3435.89,35.3179
3436.56,34.4916
3437.24,35.0703
3437.91,35.1804
3438.58,36.1793
3439.26,36.2733
3439.93,35.9539
3440.6,36.5321
3441.28,36.2801
3441.95,36.1107
3442.62,36.4551
3443.29,36.7427
3443.97,35.9301
3444.64,34.7228
3445.31,35.5748
3445.99,35.9463
3446.66,36.2947
3447.33,35.9617
3448,35.7509
3448.68,35.7307
3449.35,33.9582
3450.02,33.9031
3450.7,34.5406
3451.37,34.6826
3452.04,36.0772
3452.71,36.3204
3453.39,35.5923
3454.06,35.9224
3454.73,36.4251
3455.41,35.4925
3456.08,35.5773
3456.75,36.504
3457.42,36.4582
3458.1,37.0076
3458.77,36.9629
3459.44,36.6812
3460.12,36.9428
3460.79,36.1085
3461.46,36.7908
3462.14,38.2122
3462.81,36.9107
3463.48,36.8178
3464.15,36.8421
3464.83,35.7411
3465.5,36.4321
3466.17,37.0055
3466.85,37.2897
3467.52,37.1572
3468.19,36.5379
3468.86,37.6134
3469.54,37.5675
3470.21,36.8006
3470.88,37.0637
3471.56,36.4829
3472.23,36.869
3472.9,37.1084
3473.57,36.3622
3474.25,36.1386
3474.92,37.6003
3475.59,37.3459
3476.27,35.998
3476.94,35.9104
3477.61,36.9381
3478.29,36.9142
3478.96,36.6222
3479.63,36.8207
3480.3,37.3384
3480.98,37.8209
3481.65,38.0031
3482.32,37.1338
3483,37.0757
3483.67,37.8606
3484.34,37.9798
3485.01,37.3136
3485.69,37.31
3486.36,37.7245
3487.03,37.7275
3487.71,37.91
3488.38,38.1623
3489.05,37.823
3489.72,37.7344
3490.4,38.0704
3491.07,37.131
3491.74,38.4727
3492.42,38.8178
3493.09,38.233
3493.76,38.6065
3494.44,39.0883
3495.11,39.6639
3495.78,38.9037
3496.45,38.3251
3497.13,38.8063
3497.8,38.6282
3498.47,38.4375
3499.15,38.1523
3499.82,38.8358
3500.49,38.4154
3501.16,38.4447
3501.84,38.4828
3502.51,38.3905
3503.18,38.1345
3503.86,38.0731
3504.53,37.6656
3505.2,38.1123
3505.87,38.1077
3506.55,37.5089
3507.22,37.8187
3507.89,37.8295
3508.57,37.3944
3509.24,37.4221
3509.91,37.3888
3510.59,37.2988
3511.26,36.6301
3511.93,37.6081
3512.6,38.1794
3513.28,38.0049
3513.95,37.471
3514.62,37.3099
3515.3,38.1351
3515.97,37.5384
3516.64,37.528
3517.31,36.522
3517.99,37.5538
3518.66,38.1681
3519.33,37.7205
3520.01,38.2324
3520.68,37.8359
3521.35,38.0052
3522.02,38.1913
3522.7,37.8651
3523.37,37.7005
3524.04,37.4878
3524.72,37.564
3525.39,37.8586
3526.06,37.3461
3526.73,37.6611
3527.41,37.9503
3528.08,37.6401
3528.75,36.9819
3529.43,37.4814
3530.1,37.9453
3530.77,38.2058
3531.45,36.897
3532.12,37.8305
3532.79,38.8819
3533.46,37.3397
3534.14,37.1796
3534.81,36.814
3535.48,37.9319
3536.16,37.4104
3536.83,37.7383
3537.5,36.9871
3538.17,37.6545
3538.85,37.8423
3539.52,38.5143
3540.19,38.2357
3540.87,37.8967
3541.54,37.4786
3542.21,38.3607
3542.88,38.2128
3543.56,37.7111
3544.23,37.0989
3544.9,37.4864
3545.58,38.0806
3546.25,38.5157
3546.92,37.8026
3547.6,37.041
3548.27,37.7296
3548.94,37.8833
3549.61,38.1047
3550.29,38.9259
3550.96,38.7318
3551.63,38.395
3552.31,38.5156
3552.98,39.0126
3553.65,39.5989
3554.32,38.4624
3555,37.7633
3555.67,38.7869
3556.34,38.9371
3557.02,37.9366
3557.69,37.7699
3558.36,38.059
3559.03,37.6523
3559.71,38.2968
3560.38,37.6234
3561.05,37.6762
3561.73,38.3265
3562.4,38.6492
3563.07,38.5179
3563.75,38.1291
3564.42,38.757
3565.09,38.8735
3565.76,37.7051
3566.44,38.1049
3567.11,38.3911
3567.78,38.4046
3568.46,37.5698
3569.13,37.8255
3569.8,38.0446
3570.47,37.4991
3571.15,38.5517
3571.82,38.902
3572.49,39.1889
3573.17,38.8461
3573.84,38.7998
3574.51,39.0371
3575.18,38.9369
3575.86,39.2465
3576.53,39.1297
3577.2,38.8726
3577.88,39.1393
3578.55,39.3245
3579.22,38.9634
3579.9,37.5342
3580.57,37.7149
3581.24,37.4785
3581.91,38.247
3582.59,38.9539
3583.26,38.5675
3583.93,39.1059
3584.61,38.3603
3585.28,39.1686
3585.95,39.0994
3586.62,38.1561
3587.3,39.3536
3587.97,39.7501
3588.64,38.7654
3589.32,39.3827
3589.99,40.2662
3590.66,39.5807
3591.33,38.9491
3592.01,39.332
3592.68,39.3119
3593.35,38.8877
3594.03,38.5421
3594.7,39.1774
3595.37,39.0218
3596.04,38.1441
3596.72,38.0225
3597.39,38.6427
3598.06,38.7978
3598.74,38.5143
3599.41,39.261
3600.08,39.0026
3600.76,38.8145
3601.43,38.9547
3602.1,39.4815
3602.77,39.5172
3603.45,39.1113
3604.12,38.4313
3604.79,39.2326
3605.47,38.7489
3606.14,39.3558
3606.81,38.9687
3607.48,39.0428
3608.16,39.9771
3608.83,39.4204
3609.5,38.9424
3610.18,39.3145
3610.85,39.739
3611.52,39.3797
3612.19,39.6172
3612.87,39.5305
3613.54,39.4957
3614.21,39.1005
3614.89,39.0939
3615.56,39.7889
3616.23,39.7512
3616.91,39.3633
3617.58,39.9117
3618.25,39.4876
3618.92,39.1365
3619.6,39.4315
3620.27,38.9868
3620.94,39.6176
3621.62,39.3588
3622.29,39.9777
3622.96,39.8221
3623.63,39.6089
3624.31,39.5106
3624.98,38.8339
3625.65,39.4836
3626.33,39.5611
3627,39.5377
3627.67,39.9459
3628.34,40.1153
3629.02,39.243
3629.69,39.5643
3630.36,39.0773
3631.04,39.3559
3631.71,39.5186
3632.38,39.1898
3633.06,38.7153
3633.73,38.8099
3634.4,40.026
3635.07,40.284
3635.75,38.8623
3636.42,39.1027
3637.09,39.6443
3637.77,39.1348
3638.44,40.1168
3639.11,40.2512
3639.78,40.3943
3640.46,40.0318
3641.13,39.6695
3641.8,39.0844
3642.48,38.8248
3643.15,39.3164
3643.82,39.1179
3644.49,38.2313
3645.17,38.0918
3645.84,38.7172
3646.51,38.846
3647.19,38.8103
3647.86,38.7567
3648.53,39.0698
3649.21,39.9605
3649.88,40.4651
3650.55,40.451
3651.22,40.971
3651.9,40.9166
3652.57,40.5128
3653.24,40.7998
3653.92,41.5382
3654.59,41.2473
3655.26,40.8598
3655.93,41.18
3656.61,40.9171
3657.28,40.8555
3657.95,40.9155
3658.63,40.6483
3659.3,40.6862
3659.97,40.8535
3660.64,40.9042
3661.32,41.115
3661.99,41.2286
3662.66,41.4122
3663.34,40.7741
3664.01,40.4403
3664.68,40.27
3665.35,41.2556
3666.03,41.0531
3666.7,41.8976
3667.37,41.15
3668.05,39.9837
3668.72,41.5607
3669.39,41.2523
3670.07,40.6776
3670.74,40.9282
3671.41,41.9398
3672.08,40.7609
3672.76,41.957
3673.43,42.0114
3674.1,41.688
3674.78,41.1542
3675.45,41.1151
3676.12,42.2307
3676.79,41.706
3677.47,43.024
3678.14,42.3836
3678.81,42.1693
3679.49,42.2317
3680.16,42.6126
3680.83,41.3121
3681.5,41.2036
3682.18,41.2725
3682.85,41.534
3683.52,40.2666
3684.2,40.984
3684.87,40.6236
3685.54,39.7375
3686.22,40.3158
3686.89,41.0819
3687.56,40.994
3688.23,41.6426
3688.91,41.129
3689.58,41.0346
3690.25,41.5392
3690.93,41.8639
3691.6,40.9728
3692.27,40.7199
3692.94,40.8311
3693.62,40.2541
3694.29,40.2574
3694.96,40.1984
3695.64,40.2534
3696.31,40.1233
3696.98,40.0974
3697.65,40.3514
3698.33,40.7596
3699,40.4057
3699.67,40.8056
3700.35,40.2401
3701.02,40.2604
3701.69,41.5963
3702.37,41.7033
3703.04,41.5415
3703.71,41.2788
3704.38,41.3037
3705.06,40.7596
3705.73,41.6451
3706.4,40.4197
3707.08,40.245
3707.75,41.2538
3708.42,40.8057
3709.09,40.8165
3709.77,40.6538
3710.44,40.8109
3711.11,41.2006
3711.79,41.0477
3712.46,41.2231
3713.13,41.3425
3713.8,41.7482
3714.48,41.602
3715.15,41.4737
3715.82,41.234
3716.5,41.8218
3717.17,41.8121
3717.84,40.4321
3718.52,40.241
3719.19,39.8633
3719.86,39.8146
3720.53,40.8681
3721.21,41.1781
3721.88,41.2486
3722.55,40.8243
3723.23,41.3942
3723.9,41.3194
3724.57,41.9168
3725.24,41.2443
3725.92,41.8465
3726.59,42.5583
3727.26,42.6268
3727.94,42.0207
3728.61,41.467
3729.28,40.6079
3729.95,40.1666
3730.63,40.9064
3731.3,40.3727
3731.97,39.8345
3732.65,40.972
3733.32,41.4146
3733.99,41.0184
3734.66,40.4759
3735.34,40.7859
3736.01,40.8677
3736.68,40.1264
3737.36,40.8452
3738.03,41.1854
3738.7,41.4431
3739.38,41.7576
3740.05,42.0376
3740.72,41.6682
3741.39,41.6173
3742.07,41.7219
3742.74,41.8166
3743.41,41.1133
3744.09,40.9551
3744.76,41.5895
3745.43,41.2108
3746.1,39.6622
3746.78,40.7939
3747.45,40.9264
3748.12,41.192
3748.8,40.2404
3749.47,40.183
3750.14,40.7554
3750.81,40.9012
3751.49,41.3298
3752.16,41.0689
3752.83,40.8526
3753.51,40.7065
3754.18,41.2387
3754.85,41.5835
3755.53,41.8077
3756.2,41.7373
3756.87,41.4817
3757.54,42.2118
3758.22,41.9959
3758.89,42.1564
3759.56,41.8762
3760.24,42.0242
3760.91,42.1193
3761.58,40.8752
3762.25,41.2329
3762.93,42.0452
3763.6,41.7193
3764.27,41.2694
3764.95,42.1905
3765.62,42.4412
3766.29,42.3081
3766.96,41.4731
3767.64,41.9825
3768.31,42.3481
3768.98,42.2785
3769.66,41.9045
3770.33,41.6333
3771,41.7309
3771.68,42.2429
3772.35,43.3828
3773.02,43.7246
3773.69,42.799
3774.37,41.9336
3775.04,42.2022
3775.71,42.4467
3776.39,42.3314
3777.06,42.5976
3777.73,42.1586
3778.4,41.5655
3779.08,41.5145
3779.75,41.726
3780.42,41.3638
3781.1,41.4546
3781.77,40.933
3782.44,40.6897
3783.11,41.2255
3783.79,41.6613
3784.46,41.5448
3785.13,41.8293
3785.81,42.2044
3786.48,42.952
3787.15,42.1624
3787.83,42.4821
3788.5,41.9211
3789.17,42.1477
3789.84,42.2759
3790.52,41.922
3791.19,41.9154
3791.86,42.3546
3792.54,42.7106
3793.21,42.4429
3793.88,42.1017
3794.55,42.1701
3795.23,42.8734
3795.9,42.9441
3796.57,42.3101
3797.25,42.5439
3797.92,42.881
3798.59,43.2613
3799.26,42.8759
3799.94,42.4205
3800.61,42.4248
3801.28,42.7098
3801.96,43.1651
3802.63,43.0035
3803.3,43.1329
3803.97,42.2111
3804.65,43.0738
3805.32,43.2215
3805.99,42.3264
3806.67,41.5006
3807.34,42.0529
3808.01,42.5756
3808.69,42.8521
3809.36,41.9951
3810.03,41.1833
3810.7,42.0702
3811.38,42.2839
3812.05,41.769
3812.72,41.9438
3813.4,42.0183
3814.07,41.8083
3814.74,42.6361
3815.41,42.7387
3816.09,42.5392
3816.76,42.338
3817.43,42.955
3818.11,42.5525
3818.78,42.8445
3819.45,42.474
3820.12,42.4376
3820.8,42.7452
3821.47,42.3571
3822.14,42.8116
3822.82,42.5168
3823.49,42.3697
3824.16,41.8525
3824.84,42.6584
3825.51,42.4506
3826.18,42.9711
3826.85,42.5893
3827.53,43.3442
3828.2,44.0196
3828.87,43.7485
3829.55,44.2435
3830.22,44.5449
3830.89,44.0433
3831.56,44.138
3832.24,43.8645
3832.91,42.7421
3833.58,42.5649
3834.26,42.5358
3834.93,42.7611
3835.6,42.1068
3836.27,41.5958
3836.95,41.1028
3837.62,41.5347
3838.29,42.7615
3838.97,42.5366
3839.64,42.5547
3840.31,42.6055
3840.99,43.4644
3841.66,44.0874
3842.33,42.6807
3843,44.1829
3843.68,43.6245
3844.35,43.6776
3845.02,43.2804
3845.7,42.992
3846.37,43.0176
3847.04,42.1514
3847.71,41.8719
3848.39,41.5436
3849.06,41.6531
3849.73,40.8244
3850.41,41.4529
3851.08,40.8329
3851.75,40.3667
3852.42,41.088
3853.1,40.5469
3853.77,40.8414
3854.44,41.0051
3855.12,41.5244
3855.79,41.3275
3856.46,40.8594
3857.14,41.475
3857.81,41.7294
3858.48,41.9682
3859.15,42.1269
3859.83,42.5417
3860.5,41.9189
3861.17,41.953
3861.85,43.0917
3862.52,42.2941
3863.19,41.1346
3863.86,41.5114
3864.54,42.5313
3865.21,41.8457
3865.88,42.4458
3866.56,42.4723
3867.23,42.6011
3867.9,41.9412
3868.57,41.802
3869.25,41.7928
3869.92,42.2999
3870.59,42.8048
3871.27,43.3049
3871.94,43.1826
3872.61,43.7337
3873.28,44.247
3873.96,44.889
3874.63,44.7366
3875.3,44.8416
3875.98,44.9243
3876.65,44.1959
3877.32,43.611
3878,43.3741
3878.67,42.7208
3879.34,43.2211
3880.01,42.5163
3880.69,43.1015
3881.36,43.3686
3882.03,43.7302
3882.71,43.5064
3883.38,43.0225
3884.05,43.5371
3884.72,43.4265
3885.4,42.8405
3886.07,43.0507
3886.74,44.0586
3887.42,43.7428
3888.09,43.2633
3888.76,43.2383
3889.43,43.9945
3890.11,43.703
3890.78,44.1984
3891.45,44.3036
3892.13,43.3939
3892.8,43.0385
3893.47,42.8056
3894.15,41.9968
3894.82,42.0689
3895.49,41.8772
3896.16,42.0914
3896.84,41.4894
3897.51,41.7854
3898.18,42.0016
3898.86,41.2597
3899.53,41.3202
3900.2,42.1398
3900.87,42.8404
3901.55,41.8395
3902.22,43.2141
3902.89,43.3287
3903.57,43.5598
3904.24,43.7358
3904.91,43.4348
3905.58,43.2839
3906.26,43.2901
3906.93,42.768
3907.6,43.3873
3908.28,43.6175
3908.95,42.8526
3909.62,43.3081
3910.3,43.5203
3910.97,43.4553
3911.64,43.2936
3912.31,43.6202
3912.99,43.9528
3913.66,43.9749
3914.33,43.5834
3915.01,43.3686
3915.68,43.0912
3916.35,42.7269
3917.02,42.759
3917.7,42.8075
3918.37,42.9644
3919.04,42.494
3919.72,42.8394
3920.39,42.7205
3921.06,42.3179
3921.73,42.8683
3922.41,42.2641
3923.08,42.1359
3923.75,41.9172
3924.43,42.0008
3925.1,41.7878
3925.77,41.2409
3926.45,40.6988
3927.12,41.1862
3927.79,42.0271
3928.46,42.0982
3929.14,41.5152
3929.81,42.001
3930.48,42.2312
3931.16,42.2811
3931.83,42.9368
3932.5,42.7617
3933.17,42.5063
3933.85,42.1723
3934.52,41.7596
3935.19,42.0317
3935.87,41.9771
3936.54,42.6163
3937.21,43.3282
3937.88,43.5854
3938.56,43.8597
3939.23,44.5214
3939.9,44.7077
3940.58,44.6597
3941.25,44.6717
3941.92,44.509
3942.59,44.5209
3943.27,43.9945
3943.94,43.9416
3944.61,42.7708
3945.29,42.8665
3945.96,42.7072
3946.63,42.6141
3947.31,42.461
3947.98,42.6233
3948.65,42.2084
3949.32,41.7119
3950,41.9805
3950.67,42.2081
3951.34,42.9086
3952.02,43.9775
3952.69,43.6084
3953.36,43.0321
3954.03,43.5459
3954.71,43.3832
3955.38,43.8626
3956.05,44.1105
3956.73,43.6659
3957.4,44.3772
3958.07,43.8248
3958.74,43.6885
3959.42,43.9507
3960.09,42.9415
3960.76,42.854
3961.44,43.0732
3962.11,43.1103
3962.78,43.5068
3963.46,42.9502
3964.13,42.7869
3964.8,42.055
3965.47,41.4274
3966.15,41.5465
3966.82,41.848
3967.49,42.5214
3968.17,42.0229
3968.84,41.1831
3969.51,42.3431
3970.18,42.2903
3970.86,41.9758
3971.53,41.9053
3972.2,42.4054
3972.88,43.916
3973.55,43.3578
3974.22,44.6905
3974.89,43.552
3975.57,44.3555
3976.24,44.5289
3976.91,44.8408
3977.59,45.3862
3978.26,44.5794
3978.93,44.9092
3979.61,45.037
3980.28,45.319
3980.95,44.8139
3981.62,45.1551
3982.3,44.5525
3982.97,44.8617
3983.64,44.0237
3984.32,44.5291
3984.99,44.2741
3985.66,43.7641
3986.33,43.7992
3987.01,43.7662
3987.68,43.8808
3988.35,44.0667
3989.03,42.9372
3989.7,43.296
3990.37,43.629
3991.04,43.7326
3991.72,43.4729
3992.39,43.3733
3993.06,43.5157
3993.74,43.1604
3994.41,43.204
3995.08,42.774
3995.76,42.2798
3996.43,42.9878
3997.1,43.0532
3997.77,42.7956
3998.45,43.9843
3999.12,43.2486
3999.79,42.6861
4000.47,42.7587
4001.14,42.4579
4001.81,42.1492
4002.48,42.514
4003.16,41.9051
4003.83,42.847
4004.5,43.0748
4005.18,42.4885
4005.85,43.1243
4006.52,42.7855
4007.19,42.3641
4007.87,41.2903
4008.54,42.1944
4009.21,41.6179
4009.89,41.1156
4010.56,42.0225
4011.23,42.6499
4011.9,42.5926
4012.58,42.8961
4013.25,43.4347
4013.92,43.5404
4014.6,43.7604
4015.27,43.7333
4015.94,44.4386
4016.62,44.3031
4017.29,44.2377
4017.96,43.9043
4018.63,44.1057
4019.31,43.9104
4019.98,43.607
4020.65,43.5879
4021.33,43.3336
4022,43.3109
4022.67,43.0272
4023.34,42.2911
4024.02,41.634
4024.69,42.2211
4025.36,43.0702
4026.04,42.7728
4026.71,42.7973
4027.38,42.6594
4028.05,43.1167
4028.73,43.4938
4029.4,43.6798
4030.07,43.4485
4030.75,44.2236
4031.42,43.7363
4032.09,43.5699
4032.77,43.5779
4033.44,43.3495
4034.11,43.2374
4034.78,43.4166
4035.46,42.6962
4036.13,42.0208
4036.8,42.7718
4037.48,42.4716
4038.15,43.2434
4038.82,42.6359
4039.49,43.2238
4040.17,43.3292
4040.84,41.9882
4041.51,41.9772
4042.19,41.9824
4042.86,42.1872
4043.53,43.2305
4044.2,43.3613
4044.88,42.9281
4045.55,43.4403
4046.22,43.6044
4046.9,43.7383
4047.57,44.054
4048.24,44.1934
4048.92,44.4338
4049.59,45.0002
4050.26,44.6102
4050.93,45.0301
4051.61,44.2653
4052.28,44.5196
4052.95,44.4045
4053.63,43.8255
4054.3,43.881
4054.97,43.888
4055.64,43.7291
4056.32,44.1581
4056.99,44.2846
4057.66,44.0128
4058.34,44.4701
4059.01,44.6093
4059.68,44.7069
4060.35,44.5253
4061.03,44.7873
4061.7,44.4274
4062.37,43.8489
4063.05,44.2297
4063.72,44.6067
4064.39,44.2001
4065.07,44.4637
4065.74,44.609
4066.41,45.0078
4067.08,44.2888
4067.76,44.5171
4068.43,45.1483
4069.1,45.2234
4069.78,45.0223
4070.45,44.8543
4071.12,44.6873
4071.79,44.4704
4072.47,44.1323
4073.14,43.494
4073.81,43.565
4074.49,43.5855
4075.16,43.9287
4075.83,42.7878
4076.5,43.0391
4077.18,43.7663
4077.85,43.2796
4078.52,42.4919
4079.2,42.7156
4079.87,43.3502
4080.54,43.3547
4081.21,42.8455
4081.89,43.1622
4082.56,43.1254
4083.23,42.9389
4083.91,43.0657
4084.58,43.2402
4085.25,43.717
4085.93,43.2015
4086.6,43.6392
4087.27,44.5476
4087.94,43.8715
4088.62,43.7493
4089.29,43.8104
4089.96,43.9598
4090.64,44.3776
4091.31,43.7277
4091.98,43.9325
4092.65,43.257
4093.33,42.8054
4094,42.7784
4094.67,42.5444
4095.35,42.1574
4096.02,42.3903
4096.69,42.7505
4097.36,42.5401
4098.04,42.275
4098.71,41.9952
4099.38,41.5701
4100.06,42.2891
4100.73,41.6268
4101.4,42.4465
4102.08,42.6721
4102.75,42.9317
4103.42,42.9167
4104.09,42.7538
4104.77,43.5437
4105.44,43.6753
4106.11,44.0202
4106.79,43.9151
4107.46,43.7778
4108.13,44.2628
4108.8,43.5595
4109.48,43.2987
4110.15,43.5912
4110.82,43.8296
4111.5,43.017
4112.17,42.9308
4112.84,43.731
4113.51,43.6088
4114.19,43.41
4114.86,43.5192
4115.53,43.1892
4116.21,43.1841
4116.88,43.295
4117.55,43.1683
4118.23,42.932
4118.9,42.4901
4119.57,42.5444
4120.24,41.6336
4120.92,42.2223
4121.59,41.8432
4122.26,42.0068
4122.94,41.8103
4123.61,41.6607
4124.28,42.0402
4124.95,41.9378
4125.63,41.6747
4126.3,41.4125
4126.97,41.1165
4127.65,41.2666
4128.32,42.2452
4128.99,42.3515
4129.66,42.1176
4130.34,42.2749
4131.01,42.9995
4131.68,43.2798
4132.36,43.0632
4133.03,42.6985
4133.7,43.2089
4134.38,43.3327
4135.05,43.1268
4135.72,43.1393
4136.39,43.5066
4137.07,43.173
4137.74,43.6426
4138.41,43.9793
4139.09,43.8691
4139.76,43.2809
4140.43,43.6947
4141.1,43.8873
4141.78,43.624
4142.45,43.3161
4143.12,43.6885
4143.8,43.5598
4144.47,43.4294
4145.14,42.8301
4145.81,43.6742
4146.49,43.7339
4147.16,42.795
4147.83,43.8129
4148.51,43.819
4149.18,43.9245
4149.85,43.8072
4150.52,44.4541
4151.2,44.3576
4151.87,43.56
4152.54,43.2251
4153.22,43.8123
4153.89,43.4359
4154.56,42.7167
4155.24,42.4546
4155.91,42.4688
4156.58,41.9817
4157.25,42.3754
4157.93,42.5301
4158.6,42.2256
4159.27,42.783
4159.95,43.9137
4160.62,43.0139
4161.29,42.7676
4161.96,42.7582
4162.64,43.316
4163.31,42.1107
4163.98,42.2088
4164.66,41.2731
4165.33,41.5098
4166,41.5939
4166.67,41.9502
4167.35,42.5709
4168.02,42.6535
4168.69,43.2819
4169.37,42.2046
4170.04,40.9404
4170.71,41.0825
4171.39,41.1133
4172.06,40.8486
4172.73,41.0179
4173.4,41.6802
4174.08,41.8334
4174.75,41.7838
4175.42,42.069
4176.1,42.7367
4176.77,43.1011
4177.44,42.5956
4178.11,42.7316
4178.79,42.8028
4179.46,42.8161
4180.13,42.5624
4180.81,42.8485
4181.48,42.9411
4182.15,43.4527
4182.82,43.2392
4183.5,43.5107
4184.17,43.1395
4184.84,43.0512
4185.52,42.8215
4186.19,42.7203
4186.86,42.7477
4187.54,42.5354
4188.21,43.2053
4188.88,42.8076
4189.55,42.2987
4190.23,43.5656
4190.9,43.4498
4191.57,43.5468
4192.25,42.459
4192.92,43.3657
4193.59,43.1939
4194.26,42.6806
4194.94,42.7192
4195.61,42.2024
4196.28,43.4897
4196.96,43.8878
4197.63,43.4007
4198.3,44.091
4198.97,43.8044
4199.65,44.1202
4200.32,43.8837
4200.99,43.4958
4201.67,44.3749
4202.34,43.5309
4203.01,44.1846
4203.68,44.0443
4204.36,43.5748
4205.03,43.7905
4205.7,43.341
4206.38,43.5208
4207.05,43.2593
4207.72,42.5956
4208.4,42.7199
4209.07,42.675
4209.74,42.231
4210.41,42.5149
4211.09,42.076
4211.76,42.7354
4212.43,42.1003
4213.11,42.1533
4213.78,41.9103
4214.45,42.0588
4215.12,42.1517
4215.8,41.6135
4216.47,41.1559
4217.14,41.6897
4217.82,41.5014
4218.49,40.6745
4219.16,41.3972
4219.83,41.647
4220.51,41.9387
4221.18,41.9077
4221.85,41.6225
4222.53,41.5596
4223.2,41.4294
4223.87,40.9598
4224.55,41.4106
4225.22,40.3962
4225.89,41.2216
4226.56,41.1589
4227.24,41.1318
4227.91,41.1963
4228.58,42.0053
4229.26,41.9735
4229.93,41.8656
4230.6,41.9385
4231.27,42.3918
4231.95,42.1004
4232.62,42.3248
4233.29,41.9789
4233.97,41.9387
4234.64,41.936
4235.31,41.8406
4235.98,41.7073
4236.66,41.4669
4237.33,42.1682
4238,42.9391
4238.68,43.2652
4239.35,42.4895
4240.02,42.9547
4240.7,43.5682
4241.37,43.1767
4242.04,42.6638
4242.71,42.4755
4243.39,42.3544
4244.06,41.8286
4244.73,40.7995
4245.41,41.2761
4246.08,42.0874
4246.75,42.3965
4247.42,41.7218
4248.1,41.304
4248.77,41.271
4249.44,40.9794
4250.12,41.0604
4250.79,41.0626
4251.46,41.5474
4252.13,41.2109
4252.81,40.832
4253.48,40.4318
4254.15,40.8512
4254.83,41.0308
4255.5,41.7622
4256.17,41.9094
4256.85,41.9754
4257.52,41.9154
4258.19,42.1499
4258.86,42.5271
4259.54,42.339
4260.21,41.4572
4260.88,41.864
4261.56,40.7782
4262.23,40.3602
4262.9,40.4444
4263.57,40.4359
4264.25,40.1103
4264.92,40.355
4265.59,41.0272
4266.27,40.3073
4266.94,40.1656
4267.61,40.6011
4268.28,40.9307
4268.96,41.0221
4269.63,41.6934
4270.3,41.5147
4270.98,41.9688
4271.65,41.7206
4272.32,41.8689
4272.99,41.6221
4273.67,41.5806
4274.34,41.1816
4275.01,41.3563
4275.69,41.6016
4276.36,40.8419
4277.03,41.2095
4277.71,41.2284
4278.38,41.3189
4279.05,41.3057
4279.72,41.4225
4280.4,42.1007
4281.07,42.7371
4281.74,41.3689
4282.42,41.6591
4283.09,41.4262
4283.76,41.8844
4284.43,41.9451
4285.11,41.6667
4285.78,42.3429
4286.45,42.7885
4287.13,42.4158
4287.8,42.3987
4288.47,42.4256
4289.14,42.7177
4289.82,42.5042
4290.49,42.3021
4291.16,42.4994
4291.84,42.4405
4292.51,42.2066
4293.18,41.2252
4293.86,41.9626
4294.53,42.6481
4295.2,42.6523
4295.87,42.7673
4296.55,42.5624
4297.22,42.9303
4297.89,43.2809
4298.57,42.686
4299.24,42.686
